Index,Date,Price,MAV144,MAV12
8667,20/03/2012,"1,656.80",1699.376736,1816
8668,21/03/2012,"1,649.30",1698.184028,1811.1875
8669,22/03/2012,"1,635.50",1696.519097,1805.395833
8670,23/03/2012,"1,664.00",1694.914931,1804.979167
8671,26/03/2012,"1,680.30",1693.423611,1805.208333
8672,27/03/2012,"1,692.00",1692.604167,1805.375
8673,28/03/2012,"1,676.00",1691.361111,1804.416667
8674,29/03/2012,"1,657.50",1690.017361,1801.083333
8675,30/03/2012,"1,662.50",1688.826389,1798.791667
8676,2/04/2012,"1,677.50",1687.836806,1801.5625
8677,3/04/2012,"1,676.30",1686.848958,1803.916667
8678,4/04/2012,"1,621.00",1685.730903,1800.833333
8679,5/04/2012,"1,631.00",1684.598958,1798.291667
8680,6/04/2012,"1,631.00",1683.467014,1796.145833
8681,9/04/2012,"1,631.00",1682.300347,1794.625
8682,10/04/2012,"1,644.00",1681.265625,1795.333333
8683,11/04/2012,"1,658.00",1680.821181,1794.833333
8684,12/04/2012,"1,668.50",1680.678819,1793.854167
8685,13/04/2012,"1,666.50",1681.154514,1791.729167
8686,16/04/2012,"1,653.00",1681.112847,1789.8125
8687,17/04/2012,"1,635.50",1681.060764,1787.979167
8688,18/04/2012,"1,644.00",1681.276042,1786.4375
8689,19/04/2012,"1,650.00",1681.484375,1784.145833
8690,20/04/2012,"1,641.50",1681.387153,1781.25
8691,23/04/2012,"1,629.00",1681.324653,1781.916667
8692,24/04/2012,"1,649.50",1681.550347,1783.458333
8693,25/04/2012,"1,637.80",1681.569444,1784.020833
8694,26/04/2012,"1,653.50",1681.579861,1785.895833
8695,27/04/2012,"1,663.50",1681.597222,1787.520833
8696,30/04/2012,"1,651.30",1681.515625,1786.958333
8697,1/05/2012,"1,664.00",1681.390625,1786.583333
8698,2/05/2012,"1,648.00",1681.335069,1785.041667
8699,3/05/2012,"1,637.80",1681.055556,1783.770833
8700,4/05/2012,"1,643.80",1680.789931,1784.458333
8701,7/05/2012,"1,643.80",1680.878472,1784.4375
8702,8/05/2012,"1,602.50",1680.53125,1780.479167
8703,9/05/2012,"1,582.50",1680.270833,1775.5625
8704,10/05/2012,"1,598.50",1679.965278,1773.020833
8705,11/05/2012,"1,583.00",1679.486111,1767.479167
8706,14/05/2012,"1,558.50",1678.809028,1760.875
8707,15/05/2012,"1,556.50",1677.708333,1752.791667
8708,16/05/2012,"1,548.50",1676.53125,1743.208333
8709,17/05/2012,"1,554.00",1675.232639,1735.104167
8710,18/05/2012,"1,589.50",1674.3125,1728.895833
8711,21/05/2012,"1,592.50",1673.572917,1724.270833
8712,22/05/2012,"1,582.50",1672.458333,1719.666667
8713,23/05/2012,"1,549.00",1671.006944,1711.770833
8714,24/05/2012,"1,568.50",1669.753472,1705.5
8715,25/05/2012,"1,569.50",1668.277778,1702.75
8716,28/05/2012,"1,574.60",1666.747222,1702.091667
8717,29/05/2012,"1,579.50",1665.327083,1700.508333
8718,30/05/2012,"1,540.00",1663.827083,1696.925
8719,31/05/2012,"1,558.00",1662.334028,1696.883333
8720,1/06/2012,"1,606.00",1661.153472,1701.008333
8721,4/06/2012,"1,606.00",1659.910417,1705.8
8722,5/06/2012,"1,606.00",1658.86875,1710.133333
8723,6/06/2012,"1,635.00",1658.122222,1713.925
8724,7/06/2012,"1,606.00",1657.3375,1715.05
8725,8/06/2012,"1,576.50",1656.465972,1714.55
8726,11/06/2012,"1,584.00",1655.667361,1717.466667
8727,12/06/2012,"1,603.50",1655.129167,1720.383333
8728,13/06/2012,"1,619.50",1654.622222,1724.55
8729,14/06/2012,"1,613.50",1654.101389,1727.791667
8730,15/06/2012,"1,627.30",1653.498958,1731.770833
8731,18/06/2012,"1,615.50",1652.794097,1738.0625
8732,19/06/2012,"1,625.50",1651.957292,1743.6875
8733,20/06/2012,"1,601.00",1650.908681,1743.270833
8734,21/06/2012,"1,582.00",1649.762847,1741.270833
8735,22/06/2012,"1,565.50",1648.523264,1737.895833
8736,25/06/2012,"1,570.00",1647.564931,1732.479167
8737,26/06/2012,"1,576.00",1646.457292,1729.979167
8738,27/06/2012,"1,573.50",1645.474653,1729.729167
8739,28/06/2012,"1,558.50",1644.429514,1727.604167
8740,29/06/2012,"1,598.50",1644.005903,1727.1875
8741,2/07/2012,"1,592.00",1643.446875,1724.895833
8742,3/07/2012,"1,617.50",1643.547569,1725.229167
8743,4/07/2012,"1,613.50",1643.821875,1724.083333
8744,5/07/2012,"1,604.00",1643.891319,1723.125
8745,6/07/2012,"1,587.00",1643.814931,1719.916667
8746,9/07/2012,"1,585.00",1643.617014,1718.583333
8747,10/07/2012,"1,595.30",1643.528472,1719.6875
8748,11/07/2012,"1,577.00",1643.323611,1720.645833
8749,12/07/2012,"1,556.30",1642.974653,1719.5
8750,13/07/2012,"1,595.50",1642.898264,1721.125
8751,16/07/2012,"1,589.80",1642.781944,1722.479167
8752,17/07/2012,"1,585.30",1642.880903,1724.708333
8753,18/07/2012,"1,575.30",1643.188194,1722.770833
8754,19/07/2012,"1,584.00",1643.55625,1722.104167
8755,20/07/2012,"1,576.30",1643.870486,1718.666667
8756,23/07/2012,"1,572.30",1643.691667,1715.229167
8757,24/07/2012,"1,583.30",1643.485069,1713.5
8758,25/07/2012,"1,601.00",1643.498958,1714.666667
8759,26/07/2012,"1,618.00",1643.509375,1717.416667
8760,27/07/2012,"1,618.30",1643.531944,1719.333333
8761,30/07/2012,"1,617.80",1643.398264,1722.729167
8762,31/07/2012,"1,622.00",1643.311458,1728.208333
8763,1/08/2012,"1,599.00",1642.880903,1728.5
8764,2/08/2012,"1,597.00",1642.613542,1729.104167
8765,3/08/2012,"1,602.00",1642.342708,1730.5
8766,6/08/2012,"1,610.00",1642.023264,1733.395833
8767,7/08/2012,"1,611.00",1641.773264,1735.645833
8768,8/08/2012,"1,613.30",1641.483333,1738.729167
8769,9/08/2012,"1,615.00",1641.219444,1742.291667
8770,10/08/2012,"1,618.50",1640.823611,1745.229167
8771,13/08/2012,"1,622.50",1640.525,1747.020833
8772,14/08/2012,"1,597.80",1640.162153,1745.333333
8773,15/08/2012,"1,601.80",1639.292361,1743.958333
8774,16/08/2012,"1,604.50",1638.448611,1742.854167
8775,17/08/2012,"1,614.80",1637.655208,1742.25
8776,20/08/2012,"1,615.00",1636.759375,1743.583333
8777,21/08/2012,"1,639.50",1636.061458,1747.125
8778,22/08/2012,"1,642.00",1635.304514,1750.458333
8779,23/08/2012,"1,665.30",1634.827083,1755.0625
8780,24/08/2012,"1,667.00",1634.465972,1759.729167
8781,27/08/2012,"1,667.00",1634.070139,1764.208333
8782,28/08/2012,"1,668.00",1633.528472,1768.625
8783,29/08/2012,"1,660.00",1632.917361,1772.083333
8784,30/08/2012,"1,660.50",1632.563194,1775.25
8785,31/08/2012,"1,648.50",1632.066667,1779.479167
8786,3/09/2012,"1,691.50",1631.854861,1786.958333
8787,4/09/2012,"1,697.00",1631.604861,1794.666667
8788,5/09/2012,"1,690.00",1631.445139,1800.9375
8789,6/09/2012,"1,701.00",1631.292361,1808.104167
8790,7/09/2012,"1,728.00",1631.257639,1815.479167
8791,10/09/2012,"1,732.00",1631.146528,1822.979167
8792,11/09/2012,"1,736.80",1631.040625,1828.9375
8793,12/09/2012,"1,737.00",1630.762847,1834.770833
8794,13/09/2012,"1,733.30",1630.455556,1840.291667
8795,14/09/2012,"1,775.50",1630.479861,1849.25
8796,17/09/2012,"1,770.00",1630.403472,1858.416667
8797,18/09/2012,"1,769.50",1630.4,1867.5
8798,19/09/2012,"1,766.80",1630.766319,1877.354167
8799,20/09/2012,"1,758.50",1631.123958,1882.9375
8800,21/09/2012,"1,784.50",1631.676042,1890.229167
8801,24/09/2012,"1,762.50",1632.325347,1896.270833
8802,25/09/2012,"1,771.50",1632.978125,1902.145833
8803,26/09/2012,"1,744.80",1633.358333,1903.541667
8804,27/09/2012,"1,763.00",1633.882639,1906.125
8805,28/09/2012,"1,776.00",1634.427778,1909.395833
8806,1/10/2012,"1,787.00",1635.101389,1913.5625
8807,2/10/2012,"1,775.50",1636.012847,1917.083333
8808,3/10/2012,"1,775.30",1636.896528,1917.0625
8809,4/10/2012,"1,791.80",1637.825347,1918.875
8810,5/10/2012,"1,784.00",1638.676042,1920.083333
8811,8/10/2012,"1,773.50",1639.486806,1920.645833
8812,9/10/2012,"1,774.00",1640.353125,1921.9375
8813,10/10/2012,"1,761.30",1641.226389,1920
8814,11/10/2012,"1,769.00",1641.955556,1920.541667
8815,12/10/2012,"1,766.80",1642.55625,1920.145833
8816,15/10/2012,"1,736.00",1642.861806,1919.416667
8817,16/10/2012,"1,746.50",1643.351389,1918.041667
8818,17/10/2012,"1,749.00",1643.986806,1915.791667
8819,18/10/2012,"1,743.00",1644.545833,1912.125
8820,19/10/2012,"1,737.00",1644.959028,1908.916667
8821,22/10/2012,"1,726.80",1645.309722,1904.875
8822,23/10/2012,"1,711.00",1645.934722,1898.145833
8823,24/10/2012,"1,706.50",1646.459028,1891.6875
8824,25/10/2012,"1,715.50",1647.045833,1886.854167
8825,26/10/2012,"1,716.00",1647.636111,1882.020833
8826,29/10/2012,"1,707.00",1648.073611,1877.5
8827,30/10/2012,"1,710.00",1648.434722,1872.583333
8828,31/10/2012,"1,719.00",1648.785417,1868.604167
8829,1/11/2012,"1,716.30",1649.130903,1866.958333
8830,2/11/2012,"1,685.00",1649.353125,1861.833333
8831,5/11/2012,"1,683.50",1649.686458,1856.375
8832,6/11/2012,"1,691.00",1650.012847,1852.041667
8833,7/11/2012,"1,715.30",1650.465972,1850.229167
8834,8/11/2012,"1,717.00",1650.990278,1849.416667
8835,9/11/2012,"1,738.30",1651.748958,1851.6875
8836,12/11/2012,"1,735.30",1652.344444,1854.083333
8837,13/11/2012,"1,726.30",1652.959028,1854.979167
8838,14/11/2012,"1,725.80",1653.460764,1855.791667
8839,15/11/2012,"1,710.00",1653.783681,1856.041667
8840,16/11/2012,"1,713.50",1654.215972,1856.333333
8841,19/11/2012,"1,730.50",1654.677778,1857.291667
8842,20/11/2012,"1,732.30",1655.262847,1858.625
8843,21/11/2012,"1,724.00",1655.861806,1861.875
8844,22/11/2012,"1,731.00",1656.467708,1865.833333
8845,23/11/2012,"1,734.50",1657.097917,1869.458333
8846,26/11/2012,"1,750.50",1658.125694,1872.395833
8847,27/11/2012,"1,746.30",1659.262847,1874.833333
8848,28/11/2012,"1,708.00",1660.023264,1872.3125
8849,29/11/2012,"1,725.00",1661.009375,1871.458333
8850,30/11/2012,"1,726.00",1662.172569,1871.4375
8851,3/12/2012,"1,720.00",1663.307986,1870.958333
8852,4/12/2012,"1,697.80",1664.344444,1869.9375
8853,5/12/2012,"1,694.00",1665.316667,1868.3125
8854,6/12/2012,"1,694.30",1666.044097,1865.291667
8855,7/12/2012,"1,701.50",1666.801042,1862.729167
8856,10/12/2012,"1,712.50",1667.703819,1861.770833
8857,11/12/2012,"1,710.00",1668.821875,1860.020833
8858,12/12/2012,"1,716.30",1669.847917,1858.5
8859,13/12/2012,"1,692.80",1670.703819,1853.6875
8860,14/12/2012,"1,696.30",1671.548611,1849.520833
8861,17/12/2012,"1,695.80",1672.355903,1848.5
8862,18/12/2012,"1,694.00",1673.425347,1845.916667
8863,19/12/2012,"1,665.00",1674.168403,1840.833333
8864,20/12/2012,"1,650.50",1674.477431,1835.041667
8865,21/12/2012,"1,651.50",1674.793403,1831.1875
8866,24/12/2012,"1,651.50",1675.109375,1827.645833
8867,25/12/2012,"1,651.50",1675.223958,1824.083333
8868,26/12/2012,"1,651.50",1675.539931,1819.916667
8869,27/12/2012,"1,655.50",1676.088542,1815.166667
8870,28/12/2012,"1,657.50",1676.598958,1810.791667
8871,31/12/2012,"1,657.50",1676.973958,1805.895833
8872,1/01/2013,"1,657.50",1677.237847,1802.958333
8873,2/01/2013,"1,693.80",1677.795139,1802.75
8874,3/01/2013,"1,679.50",1678.157986,1801.395833
8875,4/01/2013,"1,648.00",1678.383681,1797.5625
8876,7/01/2013,"1,645.30",1678.520833,1795.916667
8877,8/01/2013,"1,656.00",1678.902778,1796.375
8878,9/01/2013,"1,657.80",1679.428819,1796.895833
8879,10/01/2013,"1,675.00",1680.189236,1798.854167
8880,11/01/2013,"1,657.50",1680.796875,1799.354167
8881,14/01/2013,"1,666.50",1681.425347,1800.604167
8882,15/01/2013,"1,680.50",1682.168403,1802.6875
8883,16/01/2013,"1,676.30",1682.986111,1804.25
8884,17/01/2013,"1,675.00",1683.517361,1805.708333
8885,18/01/2013,"1,688.50",1684.1875,1808.291667
8886,21/01/2013,"1,687.50",1684.673611,1807.770833
8887,22/01/2013,"1,690.50",1685.208333,1808.6875
8888,23/01/2013,"1,690.30",1685.807292,1812.208333
8889,24/01/2013,"1,671.00",1686.390625,1814.354167
8890,25/01/2013,"1,660.00",1686.911458,1814.6875
8891,28/01/2013,"1,656.50",1687.336806,1814.583333
8892,29/01/2013,"1,663.50",1687.9375,1813.625
8893,30/01/2013,"1,677.50",1688.779514,1815.291667
8894,31/01/2013,"1,664.80",1689.260417,1815.145833
8895,1/02/2013,"1,669.00",1689.810764,1814.1875
8896,4/02/2013,"1,666.00",1690.371528,1813.333333
8897,5/02/2013,"1,673.50",1691.053819,1813.208333
8898,6/02/2013,"1,674.30",1691.680556,1812.020833
8899,7/02/2013,"1,668.00",1692.317708,1810.395833
8900,8/02/2013,"1,668.30",1692.984375,1808.541667
8901,11/02/2013,"1,652.00",1693.461806,1805.354167
8902,12/02/2013,"1,647.50",1693.784722,1803.395833
8903,13/02/2013,"1,645.00",1693.972222,1802.145833
8904,14/02/2013,"1,646.00",1694.164931,1801.270833
8905,15/02/2013,"1,612.30",1694.126736,1797
8906,18/02/2013,"1,610.80",1694.048611,1791.4375
8907,19/02/2013,"1,607.80",1694.109375,1786.6875
8908,20/02/2013,"1,588.50",1694.050347,1779.979167
8909,21/02/2013,"1,577.00",1693.876736,1772.5625
8910,22/02/2013,"1,576.50",1693.644097,1764.479167
8911,25/02/2013,"1,586.30",1693.472222,1757.145833
8912,26/02/2013,"1,590.50",1693.314236,1750.6875
8913,27/02/2013,"1,604.30",1693.239583,1745.354167
8914,28/02/2013,"1,588.50",1693.03125,1740.0625
8915,1/03/2013,"1,582.30",1692.751736,1734.625
8916,4/03/2013,"1,574.30",1692.588542,1728.729167
8917,5/03/2013,"1,579.80",1692.435764,1723.208333
8918,6/03/2013,"1,574.00",1692.223958,1720.020833
8919,7/03/2013,"1,579.50",1691.979167,1717.416667
8920,8/03/2013,"1,581.80",1691.748264,1715.25
8921,11/03/2013,"1,579.00",1691.328125,1714.458333
8922,12/03/2013,"1,594.00",1690.994792,1715.875
8923,13/03/2013,"1,589.30",1690.467014,1716.9375
8924,14/03/2013,"1,586.00",1689.904514,1716.916667
8925,15/03/2013,"1,595.50",1689.407986,1717.333333
8926,18/03/2013,"1,603.80",1688.961806,1717.291667
8927,19/03/2013,"1,610.80",1688.619792,1719.145833
8928,20/03/2013,"1,607.50",1688.251736,1721.25
8929,21/03/2013,"1,613.80",1688.010417,1724.541667
8930,22/03/2013,"1,607.80",1687.428819,1726.875
8931,25/03/2013,"1,599.30",1686.75,1728.979167
8932,26/03/2013,"1,598.00",1686.111111,1730.520833
8933,27/03/2013,"1,603.00",1685.430556,1732.291667
8934,28/03/2013,"1,598.30",1684.529514,1733.895833
8935,29/03/2013,"1,598.30",1683.600694,1734.25
8936,1/04/2013,"1,598.30",1682.638889,1735
8937,2/04/2013,"1,583.50",1681.572917,1734.791667
8938,3/04/2013,"1,574.80",1680.472222,1733.0625
8939,4/04/2013,"1,546.50",1678.881944,1728.291667
8940,5/04/2013,"1,568.00",1677.479167,1724.729167
8941,8/04/2013,"1,575.00",1676.128472,1722.020833
8942,9/04/2013,"1,577.30",1674.8125,1718.979167
8943,10/04/2013,"1,575.00",1673.538194,1716.25
8944,11/04/2013,"1,565.00",1672.013889,1713.395833
8945,12/04/2013,"1,535.50",1670.4375,1708.1875
8946,15/04/2013,"1,395.00",1667.822917,1690.854167
8947,16/04/2013,"1,380.00",1665.289931,1672.666667
8948,17/04/2013,"1,392.00",1662.713542,1655.479167
8949,18/04/2013,"1,393.80",1660.059028,1638.4375
8950,19/04/2013,"1,405.50",1657.409722,1623.604167
8951,22/04/2013,"1,424.50",1654.972222,1611.083333
8952,23/04/2013,"1,408.00",1652.421875,1599.541667
8953,24/04/2013,"1,428.50",1649.899306,1587.916667
8954,25/04/2013,"1,451.00",1647.586806,1577.583333
8955,26/04/2013,"1,471.50",1645.489583,1568.770833
8956,29/04/2013,"1,467.50",1643.361111,1559.8125
8957,30/04/2013,"1,469.00",1641.331597,1551.8125
8958,1/05/2013,"1,454.80",1639.149306,1545.083333
8959,2/05/2013,"1,469.30",1637.083333,1551.270833
8960,3/05/2013,"1,469.30",1635.230903,1558.708333
8961,6/05/2013,"1,469.30",1633.305556,1565.145833
8962,7/05/2013,"1,444.30",1631.189236,1569.354167
8963,8/05/2013,"1,468.00",1629.279514,1574.5625
8964,9/05/2013,"1,465.50",1627.394097,1577.979167
8965,10/05/2013,"1,426.50",1625.309028,1579.520833
8966,13/05/2013,"1,430.80",1623.362847,1579.708333
8967,14/05/2013,"1,433.80",1621.46875,1578.270833
8968,15/05/2013,"1,410.00",1619.347222,1573.145833
8969,16/05/2013,"1,381.00",1617.020833,1565.9375
8970,17/05/2013,"1,368.80",1614.671875,1557.583333
8971,20/05/2013,"1,354.80",1612.204861,1549.25
8972,21/05/2013,"1,360.80",1609.717014,1540.208333
8973,22/05/2013,"1,408.50",1607.579861,1535.145833
8974,23/05/2013,"1,380.50",1605.465278,1527.75
8975,24/05/2013,"1,390.30",1603.428819,1523.25
8976,27/05/2013,"1,390.30",1601.340278,1516.770833
8977,28/05/2013,"1,376.50",1598.987847,1509.354167
8978,29/05/2013,"1,382.50",1596.664931,1505.6875
8979,30/05/2013,"1,413.50",1594.409722,1504.25
8980,31/05/2013,"1,394.50",1592.043403,1500.979167
8981,3/06/2013,"1,402.50",1589.795139,1500.354167
8982,4/06/2013,"1,399.50",1587.529514,1501.895833
8983,5/06/2013,"1,404.00",1585.404514,1504.833333
8984,6/06/2013,"1,400.00",1583.227431,1508.604167
8985,7/06/2013,"1,386.00",1580.835069,1510.708333
8986,10/06/2013,"1,383.30",1578.411458,1508.604167
8987,11/06/2013,"1,374.30",1575.982639,1508.083333
8988,12/06/2013,"1,382.80",1573.564236,1507.458333
8989,13/06/2013,"1,385.00",1571.137153,1507.020833
8990,14/06/2013,"1,391.30",1568.642361,1508.25
8991,17/06/2013,"1,384.80",1566.131944,1508.4375
8992,18/06/2013,"1,366.80",1563.762153,1504.541667
8993,19/06/2013,"1,372.80",1561.315972,1502.729167
8994,20/06/2013,"1,292.50",1558.305556,1493.5625
8995,21/06/2013,"1,295.30",1555.355903,1484.875
8996,24/06/2013,"1,286.80",1552.501736,1475.104167
8997,25/06/2013,"1,279.00",1549.619792,1465.020833
8998,26/06/2013,"1,236.30",1546.439236,1452.541667
8999,27/06/2013,"1,232.80",1543.184028,1440
9000,28/06/2013,"1,192.00",1539.569444,1424.8125
9001,1/07/2013,"1,242.80",1536.324653,1413.145833
9002,2/07/2013,"1,252.50",1533.104167,1402.104167
9003,3/07/2013,"1,250.00",1530.029514,1390.333333
9004,4/07/2013,"1,251.80",1526.942708,1379.25
9005,5/07/2013,"1,212.80",1523.588542,1366.416667
9006,8/07/2013,"1,235.30",1520.402778,1354.958333
9007,9/07/2013,"1,255.50",1517.559028,1351.875
9008,10/07/2013,"1,256.00",1514.819444,1348.604167
9009,11/07/2013,"1,285.00",1512.274306,1348.458333
9010,12/07/2013,"1,279.80",1509.692708,1348.520833
9011,15/07/2013,"1,284.80",1507.145833,1352.5625
9012,16/07/2013,"1,291.50",1504.645833,1357.458333
9013,17/07/2013,"1,297.30",1502.157986,1366.229167
9014,18/07/2013,"1,283.30",1499.559028,1369.604167
9015,19/07/2013,"1,295.80",1497.046875,1373.208333
9016,22/07/2013,"1,327.00",1494.751736,1379.625
9017,23/07/2013,"1,333.50",1492.25,1386.4375
9018,24/07/2013,"1,335.00",1489.857639,1396.625
9019,25/07/2013,"1,326.00",1487.621528,1404.1875
9020,26/07/2013,"1,331.00",1485.439236,1410.479167
9021,29/07/2013,"1,329.80",1483.173611,1416.625
9022,30/07/2013,"1,324.20",1480.856944,1419.8875
9023,31/07/2013,"1,314.50",1478.353472,1422.783333
9024,1/08/2013,"1,315.00",1475.975,1425.304167
9025,2/08/2013,"1,309.30",1473.494097,1426.783333
9026,5/08/2013,"1,304.80",1470.884722,1427.408333
9027,6/08/2013,"1,280.50",1468.136458,1427.179167
9028,7/08/2013,"1,282.50",1465.410764,1426.075
9029,8/08/2013,"1,298.30",1462.700694,1423.679167
9030,9/08/2013,"1,309.00",1460.072222,1421.6375
9031,12/08/2013,"1,341.00",1457.645139,1422.1375
9032,13/08/2013,"1,328.50",1455.132986,1422.345833
9033,14/08/2013,"1,326.50",1452.740625,1421.970833
9034,15/08/2013,"1,329.80",1450.447222,1421.970833
9035,16/08/2013,"1,369.30",1448.452431,1425.729167
9036,19/08/2013,"1,365.00",1446.379514,1429.9375
9037,20/08/2013,"1,372.50",1444.261458,1434.729167
9038,21/08/2013,"1,363.00",1442.165972,1439.208333
9039,22/08/2013,"1,375.50",1440.127778,1445.104167
9040,23/08/2013,"1,377.50",1438.124306,1453.1875
9041,26/08/2013,"1,377.50",1436.06875,1461.104167
9042,27/08/2013,"1,419.30",1434.297917,1471.1875
9043,28/08/2013,"1,419.50",1432.572222,1480.395833
9044,29/08/2013,"1,407.80",1430.763194,1485.958333
9045,30/08/2013,"1,394.80",1428.976736,1491.479167
9046,2/09/2013,"1,392.30",1427.204167,1496.958333
9047,3/09/2013,"1,399.50",1425.499306,1502.770833
9048,4/09/2013,"1,390.00",1423.721528,1504.5
9049,5/09/2013,"1,385.00",1422.143403,1506.166667
9050,6/09/2013,"1,387.00",1420.589583,1507.375
9051,9/09/2013,"1,390.00",1419.077431,1509.625
9052,10/09/2013,"1,358.30",1417.478472,1508.1875
9053,11/09/2013,"1,363.80",1415.997569,1507.041667
9054,12/09/2013,"1,328.00",1414.271875,1502.916667
9055,13/09/2013,"1,318.50",1412.4125,1494.520833
9056,16/09/2013,"1,324.00",1410.561806,1486.5625
9057,17/09/2013,"1,312.30",1408.534028,1478.604167
9058,18/09/2013,"1,301.00",1406.5375,1470.791667
9059,19/09/2013,"1,365.50",1405.032292,1468.5625
9060,20/09/2013,"1,349.30",1403.469792,1464.375
9061,23/09/2013,"1,323.00",1401.686806,1458.791667
9062,24/09/2013,"1,314.30",1399.882986,1452.895833
9063,25/09/2013,"1,322.80",1398.1,1447.541667
9064,26/09/2013,"1,333.00",1396.372569,1442.791667
9065,27/09/2013,"1,341.00",1394.719792,1441.354167
9066,30/09/2013,"1,326.50",1392.862153,1438.25
9067,1/10/2013,"1,290.80",1390.789236,1435.145833
9068,2/10/2013,"1,306.30",1388.846528,1434.125
9069,3/10/2013,"1,316.00",1386.905556,1433.458333
9070,4/10/2013,"1,309.80",1384.863889,1433.25
9071,7/10/2013,"1,323.50",1382.869097,1435.125
9072,8/10/2013,"1,329.50",1380.938542,1432.125
9073,9/10/2013,"1,304.00",1378.7875,1428.354167
9074,10/10/2013,"1,298.50",1376.639931,1426.3125
9075,11/10/2013,"1,265.50",1374.322222,1422.25
9076,14/10/2013,"1,285.50",1372.152083,1419.145833
9077,15/10/2013,"1,270.50",1369.843056,1413.9375
9078,16/10/2013,"1,273.50",1367.587847,1408.3125
9079,17/10/2013,"1,319.30",1365.650347,1407.708333
9080,18/10/2013,"1,316.50",1363.69375,1409.854167
9081,21/10/2013,"1,317.50",1361.846528,1410.791667
9082,22/10/2013,"1,333.00",1360.167708,1412.208333
9083,23/10/2013,"1,331.30",1358.672917,1414
9084,24/10/2013,"1,344.80",1357.122569,1415.770833
9085,25/10/2013,"1,347.80",1355.544444,1417.291667
9086,28/10/2013,"1,361.00",1354.042708,1422.041667
9087,29/10/2013,"1,349.30",1352.475,1426.270833
9088,30/10/2013,"1,354.80",1351.014931,1433.708333
9089,31/10/2013,"1,324.00",1349.546181,1436.916667
9090,1/11/2013,"1,306.80",1348.933333,1439.9375
9091,4/11/2013,"1,320.50",1348.520139,1443.854167
9092,5/11/2013,"1,307.30",1347.931597,1442.854167
9093,6/11/2013,"1,319.00",1347.4125,1443.0625
9094,7/11/2013,"1,307.30",1346.730208,1442.208333
9095,8/11/2013,"1,285.50",1345.764931,1438.25
9096,11/11/2013,"1,282.50",1344.893403,1434.1875
9097,12/11/2013,"1,281.30",1343.870833,1428.895833
9098,13/11/2013,"1,272.50",1342.63125,1422.625
9099,14/11/2013,"1,286.00",1341.343056,1416.375
9100,15/11/2013,"1,287.30",1340.091319,1411.208333
9101,18/11/2013,"1,283.50",1338.803125,1405.270833
9102,19/11/2013,"1,275.80",1337.560069,1401.25
9103,20/11/2013,"1,257.00",1336.086111,1397.104167
9104,21/11/2013,"1,240.00",1334.494097,1390.395833
9105,22/11/2013,"1,246.30",1332.945486,1385.3125
9106,25/11/2013,"1,243.00",1331.547917,1378.979167
9107,26/11/2013,"1,247.50",1330.016667,1374
9108,27/11/2013,"1,245.00",1328.485417,1370.625
9109,28/11/2013,"1,245.50",1327.228472,1367.541667
9110,29/11/2013,"1,253.00",1325.994097,1365.1875
9111,2/12/2013,"1,229.50",1324.575694,1361.604167
9112,3/12/2013,"1,217.30",1323.237153,1355.875
9113,4/12/2013,"1,227.50",1322.171181,1350.895833
9114,5/12/2013,"1,222.50",1321.155556,1345.8125
9115,6/12/2013,"1,233.00",1320.310069,1342.25
9116,9/12/2013,"1,237.00",1319.450694,1340.583333
9117,10/12/2013,"1,266.30",1318.462847,1342.770833
9118,11/12/2013,"1,260.80",1317.63125,1343.979167
9119,12/12/2013,"1,225.30",1316.485417,1342.5
9120,13/12/2013,"1,232.00",1315.386458,1341.208333
9121,16/12/2013,"1,234.80",1314.402083,1340.354167
9122,17/12/2013,"1,231.80",1313.355208,1339.208333
9123,18/12/2013,"1,230.50",1312.084375,1337.333333
9124,19/12/2013,"1,196.00",1310.705903,1334.541667
9125,20/12/2013,"1,195.30",1309.266667,1332.708333
9126,23/12/2013,"1,199.00",1307.874306,1330.333333
9127,24/12/2013,"1,199.00",1306.450694,1328.375
9128,25/12/2013,"1,199.00",1305.054861,1325.541667
9129,26/12/2013,"1,199.00",1303.75625,1322.375
9130,27/12/2013,"1,214.50",1302.584375,1318.0625
9131,30/12/2013,"1,204.50",1301.405556,1313.375
9132,31/12/2013,"1,204.50",1300.167708,1311.645833
9133,1/01/2014,"1,204.50",1298.914236,1309.354167
9134,2/01/2014,"1,225.00",1297.759722,1308.541667
9135,3/01/2014,"1,234.50",1296.716319,1308.770833
9136,6/01/2014,"1,246.30",1295.879514,1310.083333
9137,7/01/2014,"1,227.50",1294.870833,1312.708333
9138,8/01/2014,"1,221.00",1294.374306,1314.854167
9139,9/01/2014,"1,226.00",1293.893403,1317.104167
9140,10/01/2014,"1,244.30",1293.598264,1320.875
9141,13/01/2014,"1,248.00",1293.382986,1324.958333
9142,14/01/2014,"1,251.50",1293.488889,1329.333333
9143,15/01/2014,"1,236.00",1293.511458,1331.125
9144,16/01/2014,"1,241.50",1293.855208,1334.208333
9145,17/01/2014,"1,250.00",1293.905556,1338
9146,20/01/2014,"1,255.80",1293.928125,1342.270833
9147,21/01/2014,"1,238.00",1293.844792,1343.354167
9148,22/01/2014,"1,241.00",1293.770139,1343.895833
9149,23/01/2014,"1,263.00",1294.119097,1345.291667
9150,24/01/2014,"1,267.00",1294.339583,1348.583333
9151,27/01/2014,"1,260.50",1294.374306,1351.875
